,State,AgencyType,AgencyName,Population,DrugNarcoticOffenses,DrugNarcoticViolations,DrugEquipmentViolations,GamblingOffenses,BettingWagering,OperatingPromotingAssistingGambling,GamblingEquipmentViolations,SportsTampering,PornographyObsceneMaterial,ProstitutionOffenses,Prostitution,AssistingorPromotingProstitution,WeaponLawViolations
4452,VIRGINIA,Cities,Parksley,854.0,32.0,30.0,2.0,,,,,,,,,,3.0
4453,VIRGINIA,Cities,Pearisburg,2791.0,2.0,2.0,,,,,,,,,,,
4454,VIRGINIA,Cities,Pembroke,1128.0,20.0,16.0,4.0,,,,,,,1.0,1.0,,1.0
4455,VIRGINIA,Cities,Pennington Gap,1857.0,637.0,613.0,24.0,,,,,,1.0,2.0,1.0,1.0,109.0
4456,VIRGINIA,Cities,Petersburg,32682.0,,,,,,,,,,,,,
4457,VIRGINIA,Cities,Pocahontas,389.0,70.0,63.0,7.0,,,,,,1.0,,,,8.0
4458,VIRGINIA,Cities,Poquoson,12132.0,635.0,601.0,34.0,2.0,,,2.0,,2.0,12.0,9.0,3.0,219.0
4459,VIRGINIA,Cities,Portsmouth,96739.0,1.0,1.0,,,,,,,,,,,2.0
4460,VIRGINIA,Cities,Pound,1051.0,171.0,159.0,12.0,,,,,,4.0,,,,22.0
4461,VIRGINIA,Cities,Pulaski,9116.0,24.0,17.0,7.0,,,,,,,1.0,1.0,,3.0
4462,VIRGINIA,Cities,Purcellville,8132.0,369.0,240.0,129.0,,,,,,3.0,,,,22.0
4463,VIRGINIA,Cities,Radford,16595.0,5.0,5.0,,,,,,,,,,,
4464,VIRGINIA,Cities,Rich Creek,776.0,47.0,39.0,8.0,,,,,,,,,,4.0
4465,VIRGINIA,Cities,Richlands,5839.0,2298.0,2237.0,61.0,4.0,1.0,,3.0,,20.0,110.0,105.0,5.0,726.0
4466,VIRGINIA,Cities,Richmond,207799.0,1840.0,1689.0,151.0,,,,,,7.0,57.0,57.0,,240.0
4467,VIRGINIA,Cities,Roanoke,97780.0,71.0,60.0,11.0,,,,,,1.0,,,,5.0
4468,VIRGINIA,Cities,Rocky Mount,4873.0,,,,,,,,,,,,,
4469,VIRGINIA,Cities,Rural Retreat,1498.0,201.0,193.0,8.0,,,,,,,3.0,3.0,,17.0
4470,VIRGINIA,Cities,Salem,25236.0,17.0,14.0,3.0,,,,,,,,,,1.0
4471,VIRGINIA,Cities,Saltville,2089.0,13.0,12.0,1.0,,,,,,,,,,1.0
4472,VIRGINIA,Cities,Shenandoah,2392.0,53.0,53.0,,,,,,,,4.0,3.0,1.0,6.0
4473,VIRGINIA,Cities,Smithfield,8197.0,55.0,51.0,4.0,,,,,,,,,,11.0
4474,VIRGINIA,Cities,South Boston,8191.0,,,,,,,,,,,,,3.0
4475,VIRGINIA,Cities,South Hill,4686.0,7.0,6.0,1.0,,,,,,,,,,1.0
4476,VIRGINIA,Cities,St. Paul,985.0,5.0,4.0,1.0,,,,,,1.0,,,,
4477,VIRGINIA,Cities,Stanley,1702.0,177.0,158.0,19.0,,,,,,4.0,2.0,1.0,1.0,35.0
4478,VIRGINIA,Cities,Staunton,24031.0,,,,,,,,,1.0,,,,
4479,VIRGINIA,Cities,Stephens City,1881.0,21.0,20.0,1.0,,,,,,,,,,3.0
4480,VIRGINIA,Cities,Strasburg,6514.0,72.0,72.0,,,,,,,,,,,7.0
4481,VIRGINIA,Cities,Tappahannock,2411.0,35.0,34.0,1.0,,,,,,,,,,3.0
4482,VIRGINIA,Cities,Tazewell,4640.0,,,,,,,,,,,,,
4483,VIRGINIA,Cities,Timberville,2560.0,3.0,3.0,,,,,,,,,,,
4484,VIRGINIA,Cities,Victoria,1739.0,69.0,67.0,2.0,,,,,,2.0,4.0,2.0,2.0,6.0
4485,VIRGINIA,Cities,Vienna,16140.0,79.0,69.0,10.0,,,,,,3.0,,,,13.0
4486,VIRGINIA,Cities,Vinton,8220.0,2786.0,2024.0,762.0,19.0,11.0,8.0,,,21.0,56.0,45.0,11.0,547.0
4487,VIRGINIA,Cities,Virginia Beach,447588.0,86.0,75.0,11.0,,,,,,2.0,1.0,1.0,,5.0
4488,VIRGINIA,Cities,Warrenton,9842.0,6.0,6.0,,,,,,,,,,,
4489,VIRGINIA,Cities,Warsaw,1524.0,12.0,9.0,3.0,,,,,,,,,,4.0
4490,VIRGINIA,Cities,Waverly,2174.0,140.0,114.0,26.0,,,,,,4.0,,,,29.0
4491,VIRGINIA,Cities,Waynesboro,21546.0,24.0,21.0,3.0,,,,,,,,,,2.0
4492,VIRGINIA,Cities,Weber City,1329.0,10.0,9.0,1.0,,,,,,,,,,6.0
4493,VIRGINIA,Cities,West Point,3352.0,,,,,,,,,,,,,
4494,VIRGINIA,Cities,White Stone,352.0,76.0,70.0,6.0,,,,,,,,,,7.0
4495,VIRGINIA,Cities,Williamsburg,14603.0,523.0,354.0,169.0,,,,,,3.0,3.0,3.0,,36.0
4496,VIRGINIA,Cities,Winchester,26880.0,13.0,12.0,1.0,,,,,,,,,,2.0
4497,VIRGINIA,Cities,Windsor,2662.0,21.0,19.0,2.0,,,,,,,,,,2.0
4498,VIRGINIA,Cities,Wise,3332.0,60.0,60.0,,,,,,,4.0,,,,3.0
4499,VIRGINIA,Cities,Woodstock,5189.0,75.0,54.0,21.0,,,,,,1.0,,,,7.0
4500,VIRGINIA,Cities,Wytheville,8293.0,49.0,34.0,15.0,,,,,,3.0,,,,3.0
4501,VIRGINIA,Universities and Colleges,Christopher Newport University,4990.0,8.0,8.0,,,,,,,,,,,
4502,VIRGINIA,Universities and Colleges,College of William and Mary,8200.0,,,,,,,,,,,,,
4503,VIRGINIA,Universities and Colleges,Emory and Henry College,982.0,18.0,16.0,2.0,,,,,,,,,,3.0
4504,VIRGINIA,Universities and Colleges,Ferrum College,1512.0,187.0,118.0,69.0,,,,,,,,,,1.0
4505,VIRGINIA,Universities and Colleges,George Mason University,33320.0,4.0,3.0,1.0,,,,,,,,,,
4506,VIRGINIA,Universities and Colleges,Hampton University,5221.0,44.0,33.0,11.0,,,,,,,,,,
4507,VIRGINIA,Universities and Colleges,James Madison University,19722.0,1.0,1.0,,,,,,,1.0,,,,
4508,VIRGINIA,Universities and Colleges,J. Sargeant Reynolds Community College,13367.0,18.0,17.0,1.0,,,,,,,,,,2.0
4509,VIRGINIA,Universities and Colleges,Longwood University,4860.0,2.0,1.0,1.0,,,,,,,,,,1.0
4510,VIRGINIA,Universities and Colleges,Norfolk State University,7091.0,4.0,4.0,,,,,,,,,,,
4511,VIRGINIA,Universities and Colleges,Northern Virginia Community College,50044.0,35.0,33.0,2.0,,,,,,,,,,4.0
4512,VIRGINIA,Universities and Colleges,Old Dominion University,24753.0,100.0,60.0,40.0,,,,,,,,,,
4513,VIRGINIA,Universities and Colleges,Radford University,9370.0,2.0,1.0,1.0,,,,,,,,,,
4514,VIRGINIA,Universities and Colleges,Richard Bland College,1629.0,,,,,,,,,,,,,1.0
4515,VIRGINIA,Universities and Colleges,Thomas Nelson Community College,10999.0,19.0,16.0,3.0,,,,,,,,,,
4516,VIRGINIA,Universities and Colleges,University of Mary Washington,5170.0,40.0,20.0,20.0,,,,,,,,,,
4517,VIRGINIA,Universities and Colleges,University of Richmond,4348.0,42.0,42.0,,,,,,,1.0,,,,3.0
4518,VIRGINIA,Universities and Colleges,University of Virginia,24297.0,,,,,,,,,,,,,
4519,VIRGINIA,Universities and Colleges,University of Virginia's College at Wise,2067.0,281.0,277.0,4.0,,,,,,1.0,,,,38.0
4520,VIRGINIA,Universities and Colleges,Virginia Commonwealth University,31627.0,4.0,3.0,1.0,,,,,,,,,,
4521,VIRGINIA,Universities and Colleges,Virginia Military Institute,1605.0,83.0,50.0,33.0,,,,,,,,,,6.0
4522,VIRGINIA,Universities and Colleges,Virginia Polytechnic Institute and State University,30936.0,29.0,24.0,5.0,,,,,,,,,,
4523,VIRGINIA,Universities and Colleges,Virginia State University,5890.0,,,,,,,,,,,,,
4524,VIRGINIA,Universities and Colleges,Virginia Western Community College,8557.0,333.0,232.0,101.0,,,,,,9.0,4.0,4.0,,59.0
4525,VIRGINIA,Metropolitan Counties,Albemarle County Police Department,8557.0,42.0,42.0,,,,,,,,1.0,1.0,,18.0
4526,VIRGINIA,Metropolitan Counties,Amelia,8557.0,215.0,211.0,4.0,,,,,,4.0,,,,12.0
4527,VIRGINIA,Metropolitan Counties,Amherst,8557.0,50.0,48.0,2.0,,,,,,,,,,7.0
4528,VIRGINIA,Metropolitan Counties,Appomattox,8557.0,826.0,790.0,36.0,3.0,1.0,1.0,1.0,,4.0,34.0,24.0,10.0,52.0
4529,VIRGINIA,Metropolitan Counties,Arlington County Police Department,8557.0,156.0,150.0,6.0,,,,,,16.0,,,,28.0
4530,VIRGINIA,Metropolitan Counties,Augusta,8557.0,222.0,211.0,11.0,,,,,,14.0,1.0,1.0,,25.0
4531,VIRGINIA,Metropolitan Counties,Bedford,8557.0,130.0,130.0,,,,,,,4.0,,,,19.0
4532,VIRGINIA,Metropolitan Counties,Botetourt,8557.0,97.0,90.0,7.0,,,,,,4.0,,,,17.0
4533,VIRGINIA,Metropolitan Counties,Buckingham,8557.0,200.0,194.0,6.0,,,,,,12.0,,,,43.0
4534,VIRGINIA,Metropolitan Counties,Campbell,8557.0,182.0,178.0,4.0,,,,,,5.0,,,,41.0
4535,VIRGINIA,Metropolitan Counties,Caroline,8557.0,6.0,6.0,,,,,,,,,,,1.0
4536,VIRGINIA,Metropolitan Counties,Charles City,8557.0,2056.0,2045.0,11.0,1.0,,1.0,,,30.0,62.0,58.0,4.0,433.0
4537,VIRGINIA,Metropolitan Counties,Chesterfield County Police Department,8557.0,34.0,31.0,3.0,,,,,,1.0,,,,18.0
4538,VIRGINIA,Metropolitan Counties,Clarke,8557.0,6.0,6.0,,,,,,,,,,,4.0
