State,AgencyType,AgencyName,AssaultOffenses,HomicideOffenses,KidnappingAbduction,SexOffenses,SexOffensesNonforcible,Arson,Bribery,BurglaryBreaking&Entering,CounterfeitingForgery,DestructionDamageVandalism,Embezzlement,ExtortionBlackmail,FraudOffenses,LarcenyTheftOffenses,Robbery,StolenPropertyOffenses,DrugNarcoticOffenses,GamblingOffenses,PornographyObsceneMaterial,ProstitutionOffenses,WeaponLawViolations,TotalOffences
NORTH DAKOTA,Nonmetropolitan Counties,McLean,8.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,92.0
NORTH DAKOTA,Nonmetropolitan Counties,Mercer,70.0,4.0,0.0,1.0,0.0,4.0,0.0,17.0,4.0,82.0,2.0,0.0,14.0,83.0,0.0,1.0,39.0,0.0,0.0,0.0,21.0,342.0
NORTH DAKOTA,Nonmetropolitan Counties,Mountrail,43.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,30.0,0.0,0.0,1.0,12.0,0.0,12.0,8.0,0.0,1.0,0.0,1.0,120.0
NORTH DAKOTA,Nonmetropolitan Counties,Nelson,37.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,16.0,0.0,0.0,1.0,25.0,0.0,3.0,54.0,0.0,0.0,0.0,6.0,157.0
NORTH DAKOTA,Nonmetropolitan Counties,Pembina,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,25.0
NORTH DAKOTA,Nonmetropolitan Counties,Ramsey,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,14.0,1.0,0.0,1.0,18.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,59.0
NORTH DAKOTA,Nonmetropolitan Counties,Renville,48.0,0.0,3.0,4.0,1.0,0.0,0.0,23.0,3.0,66.0,1.0,0.0,10.0,72.0,0.0,2.0,95.0,0.0,0.0,0.0,2.0,330.0
NORTH DAKOTA,Nonmetropolitan Counties,Richland,15.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,4.0,0.0,4.0,11.0,0.0,0.0,1.0,0.0,57.0
NORTH DAKOTA,Nonmetropolitan Counties,Rolette,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,13.0,0.0,0.0,5.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,70.0
NORTH DAKOTA,Nonmetropolitan Counties,Sargent,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,12.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,64.0
NORTH DAKOTA,Nonmetropolitan Counties,Sheridan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NORTH DAKOTA,Nonmetropolitan Counties,Slope,47.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,22.0,0.0,0.0,7.0,74.0,0.0,1.0,97.0,0.0,0.0,0.0,6.0,262.0
NORTH DAKOTA,Nonmetropolitan Counties,Stark,6.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,30.0
NORTH DAKOTA,Nonmetropolitan Counties,Steele,25.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,23.0,0.0,0.0,5.0,31.0,0.0,1.0,79.0,0.0,0.0,0.0,3.0,184.0
NORTH DAKOTA,Nonmetropolitan Counties,Stutsman,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
NORTH DAKOTA,Nonmetropolitan Counties,Towner,8.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,20.0,0.0,0.0,0.0,35.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,92.0
NORTH DAKOTA,Nonmetropolitan Counties,Traill,57.0,0.0,0.0,4.0,2.0,0.0,0.0,22.0,3.0,39.0,0.0,0.0,7.0,56.0,0.0,1.0,24.0,0.0,0.0,0.0,4.0,219.0
NORTH DAKOTA,Nonmetropolitan Counties,Walsh,156.0,0.0,0.0,27.0,2.0,0.0,0.0,46.0,1.0,87.0,0.0,0.0,15.0,114.0,0.0,1.0,69.0,0.0,0.0,0.0,8.0,526.0
NORTH DAKOTA,Nonmetropolitan Counties,Ward,12.0,0.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,8.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,54.0
NORTH DAKOTA,Nonmetropolitan Counties,Wells,145.0,1.0,1.0,10.0,7.0,2.0,0.0,48.0,5.0,118.0,2.0,0.0,9.0,187.0,0.0,0.0,278.0,0.0,3.0,1.0,14.0,831.0
NORTH DAKOTA,Nonmetropolitan Counties,Williams,21.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,29.0,0.0,0.0,7.0,47.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,139.0
OHIO,Cities,Ada,7749.0,24.0,125.0,296.0,38.0,103.0,1.0,3501.0,237.0,3458.0,0.0,6.0,696.0,5962.0,582.0,244.0,3044.0,0.0,9.0,53.0,428.0,26556.0
OHIO,Cities,Akron,59.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,12.0,59.0,0.0,0.0,31.0,162.0,3.0,3.0,262.0,0.0,0.0,0.0,4.0,628.0
OHIO,Cities,Amherst,13.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,13.0,0.0,0.0,0.0,27.0,0.0,2.0,82.0,0.0,0.0,0.0,4.0,147.0
OHIO,Cities,Arlington Heights,207.0,0.0,3.0,27.0,8.0,3.0,0.0,96.0,18.0,225.0,0.0,1.0,37.0,549.0,3.0,4.0,249.0,0.0,6.0,1.0,6.0,1443.0
OHIO,Cities,Ashland,35.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,4.0,33.0,0.0,0.0,4.0,53.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,156.0
OHIO,Cities,Ashville,153.0,0.0,4.0,5.0,0.0,0.0,0.0,89.0,18.0,215.0,0.0,1.0,14.0,360.0,8.0,2.0,24.0,0.0,0.0,0.0,2.0,895.0
OHIO,Cities,Athens,451.0,0.0,8.0,27.0,1.0,1.0,0.0,325.0,38.0,216.0,0.0,0.0,44.0,915.0,19.0,31.0,187.0,0.0,1.0,1.0,12.0,2277.0
OHIO,Cities,Austintown,35.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,5.0,13.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,87.0
OHIO,Cities,Barnesville,43.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,1.0,25.0,0.0,0.0,6.0,71.0,0.0,1.0,53.0,0.0,0.0,0.0,1.0,215.0
OHIO,Cities,Batavia,42.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,12.0,26.0,0.0,0.0,18.0,73.0,2.0,7.0,48.0,0.0,2.0,0.0,2.0,246.0
OHIO,Cities,"Bath Township, Summit County",59.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,1.0,50.0,0.0,0.0,16.0,205.0,2.0,2.0,24.0,0.0,0.0,0.0,2.0,409.0
OHIO,Cities,Bazetta Township,69.0,0.0,1.0,5.0,0.0,0.0,0.0,13.0,2.0,58.0,0.0,0.0,56.0,548.0,2.0,20.0,48.0,0.0,0.0,3.0,2.0,827.0
OHIO,Cities,Beachwood,252.0,0.0,0.0,16.0,0.0,3.0,0.0,114.0,29.0,209.0,0.0,1.0,112.0,946.0,13.0,20.0,198.0,0.0,4.0,0.0,14.0,1931.0
OHIO,Cities,Beavercreek,49.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,4.0,39.0,0.0,0.0,17.0,82.0,1.0,1.0,97.0,0.0,0.0,0.0,4.0,341.0
OHIO,Cities,Beaver Township,47.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,34.0,0.0,0.0,10.0,93.0,1.0,11.0,22.0,0.0,1.0,0.0,0.0,236.0
OHIO,Cities,Bellbrook,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,67.0
OHIO,Cities,Bellville,41.0,1.0,2.0,2.0,0.0,5.0,0.0,15.0,3.0,27.0,0.0,0.0,3.0,105.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,271.0
OHIO,Cities,Bethel,10.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,6.0,0.0,0.0,0.0,39.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,77.0
OHIO,Cities,Beverly,66.0,0.0,3.0,2.0,0.0,1.0,0.0,121.0,10.0,76.0,0.0,0.0,30.0,255.0,11.0,24.0,44.0,0.0,1.0,1.0,7.0,652.0
OHIO,Cities,Bexley,31.0,0.0,2.0,2.0,3.0,1.0,0.0,7.0,2.0,14.0,0.0,0.0,6.0,52.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,141.0
OHIO,Cities,Blanchester,75.0,0.0,1.0,5.0,1.0,1.0,0.0,47.0,17.0,69.0,0.0,0.0,36.0,311.0,3.0,6.0,205.0,0.0,0.0,6.0,3.0,786.0
OHIO,Cities,Blue Ash,716.0,1.0,14.0,18.0,1.0,10.0,0.0,273.0,78.0,384.0,0.0,3.0,100.0,1377.0,31.0,55.0,368.0,1.0,4.0,2.0,34.0,3470.0
OHIO,Cities,Boardman,354.0,1.0,3.0,25.0,0.0,0.0,0.0,109.0,65.0,584.0,0.0,1.0,92.0,718.0,14.0,12.0,392.0,0.0,1.0,3.0,10.0,2384.0
OHIO,Cities,Bowling Green,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,44.0,0.0,0.0,19.0,76.0,0.0,6.0,92.0,0.0,0.0,0.0,2.0,271.0
OHIO,Cities,Brecksville,9.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,37.0
OHIO,Cities,Brewster,27.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,1.0,18.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,82.0
OHIO,Cities,Bridgeport,31.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,37.0,0.0,0.0,19.0,9.0,0.0,0.0,106.0,0.0,1.0,1.0,10.0,224.0
OHIO,Cities,Broadview Heights,132.0,0.0,3.0,5.0,2.0,5.0,0.0,67.0,1.0,73.0,0.0,0.0,16.0,136.0,3.0,9.0,29.0,0.0,1.0,0.0,2.0,484.0
OHIO,Cities,Brookfield Township,113.0,0.0,0.0,6.0,1.0,0.0,0.0,33.0,4.0,85.0,0.0,0.0,16.0,68.0,2.0,0.0,49.0,0.0,0.0,1.0,7.0,385.0
OHIO,Cities,Brook Park,24.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,3.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,107.0
OHIO,Cities,Brunswick Hills Township,134.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,2.0,34.0,1.0,0.0,3.0,62.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,304.0
OHIO,Cities,Cadiz,59.0,1.0,1.0,5.0,2.0,1.0,0.0,77.0,1.0,36.0,0.0,0.0,5.0,80.0,3.0,1.0,8.0,0.0,0.0,0.0,2.0,282.0
OHIO,Cities,Campbell,67.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,40.0,0.0,0.0,11.0,96.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,274.0
OHIO,Cities,Canal Fulton,28.0,1.0,0.0,4.0,0.0,1.0,0.0,14.0,5.0,17.0,0.0,0.0,18.0,46.0,0.0,6.0,225.0,0.0,1.0,1.0,6.0,373.0
OHIO,Cities,Canfield,19.0,1.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,1.0,38.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,94.0
OHIO,Cities,Cardington,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,3.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,78.0
OHIO,Cities,Carlisle,51.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,6.0,66.0,0.0,0.0,6.0,154.0,7.0,4.0,27.0,0.0,0.0,0.0,8.0,382.0
OHIO,Cities,Cheviot,336.0,0.0,1.0,14.0,2.0,2.0,0.0,465.0,35.0,437.0,0.0,1.0,31.0,1616.0,26.0,46.0,168.0,0.0,1.0,1.0,6.0,3188.0
OHIO,Cities,Chillicothe,8574.0,46.0,72.0,286.0,19.0,1.0,1.0,5498.0,14.0,4856.0,0.0,2.0,67.0,11632.0,1730.0,16.0,0.0,0.0,0.0,0.0,145.0,32959.0
OHIO,Cities,Cincinnati,334.0,1.0,16.0,16.0,3.0,2.0,0.0,196.0,33.0,335.0,0.0,1.0,21.0,772.0,14.0,24.0,269.0,1.0,3.0,0.0,13.0,2054.0
OHIO,Cities,Circleville,22.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,29.0,0.0,1.0,14.0,99.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,197.0
OHIO,Cities,Clearcreek Township,19000.0,86.0,794.0,669.0,77.0,307.0,3.0,9859.0,320.0,7402.0,0.0,11.0,1732.0,18218.0,3276.0,243.0,3867.0,6.0,29.0,278.0,1168.0,67345.0
OHIO,Cities,Cleveland,36.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,27.0,0.0,0.0,9.0,64.0,0.0,5.0,73.0,0.0,0.0,0.0,1.0,227.0
OHIO,Cities,Cleves,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,0.0,0.0,1.0,30.0,0.0,2.0,22.0,0.0,0.0,0.0,1.0,101.0
OHIO,Cities,Coitsville Township,34.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,16.0,0.0,0.0,6.0,38.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,112.0
OHIO,Cities,Coldwater,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,47.0
OHIO,Cities,Commercial Point,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,21.0,0.0,0.0,0.0,23.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,96.0
OHIO,Cities,Covington,4617.0,24.0,75.0,170.0,0.0,129.0,3.0,3056.0,71.0,2548.0,0.0,2.0,290.0,4658.0,638.0,177.0,1522.0,5.0,2.0,227.0,336.0,18550.0
OHIO,Cities,Dayton,186.0,0.0,1.0,24.0,2.0,3.0,0.0,93.0,16.0,211.0,0.0,1.0,39.0,527.0,4.0,12.0,178.0,0.0,3.0,0.0,11.0,1311.0
OHIO,Cities,Defiance,76.0,0.0,0.0,6.0,0.0,1.0,0.0,91.0,9.0,149.0,0.0,1.0,109.0,528.0,7.0,17.0,128.0,0.0,0.0,0.0,5.0,1127.0
OHIO,Cities,Delhi Township,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,3.0,47.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,98.0
OHIO,Cities,Delta,191.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,247.0
OHIO,Cities,East Cleveland,160.0,0.0,1.0,8.0,2.0,0.0,0.0,102.0,10.0,144.0,0.0,0.0,20.0,408.0,1.0,18.0,94.0,0.0,2.0,0.0,7.0,977.0
OHIO,Cities,Eaton,141.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,4.0,75.0,0.0,0.0,7.0,125.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,410.0
OHIO,Cities,East Palestine,86.0,0.0,0.0,9.0,1.0,0.0,0.0,37.0,4.0,67.0,0.0,1.0,43.0,337.0,5.0,4.0,24.0,0.0,0.0,0.0,3.0,621.0
OHIO,Cities,Englewood,284.0,0.0,8.0,11.0,1.0,4.0,0.0,155.0,16.0,237.0,0.0,0.0,43.0,851.0,4.0,8.0,79.0,0.0,1.0,0.0,5.0,1707.0
OHIO,Cities,Fairfield Township,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,6.0,23.0,1.0,0.0,7.0,0.0,1.0,0.0,2.0,77.0
OHIO,Cities,Forest,103.0,1.0,2.0,6.0,2.0,2.0,0.0,110.0,15.0,137.0,0.0,0.0,40.0,345.0,23.0,3.0,55.0,0.0,0.0,0.0,12.0,856.0
OHIO,Cities,Forest Park,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0
OHIO,Cities,Fort Recovery,210.0,1.0,6.0,15.0,1.0,2.0,0.0,125.0,43.0,298.0,1.0,0.0,140.0,706.0,5.0,17.0,269.0,0.0,8.0,0.0,18.0,1865.0
OHIO,Cities,Gahanna,197.0,0.0,0.0,6.0,3.0,0.0,0.0,150.0,19.0,233.0,0.0,0.0,36.0,464.0,3.0,39.0,103.0,0.0,2.0,1.0,8.0,1264.0
OHIO,Cities,Galion,150.0,0.0,0.0,2.0,0.0,1.0,0.0,48.0,8.0,65.0,0.0,0.0,13.0,309.0,3.0,8.0,108.0,0.0,0.0,0.0,4.0,719.0
OHIO,Cities,Gallipolis,64.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,3.0,7.0,0.0,2.0,67.0,0.0,0.0,0.0,1.0,164.0
OHIO,Cities,Geneva-on-the-Lake,40.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,3.0,60.0,0.0,0.0,46.0,161.0,0.0,3.0,28.0,0.0,1.0,0.0,5.0,384.0
OHIO,Cities,Genoa Township,136.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,7.0,44.0,0.0,0.0,13.0,158.0,1.0,9.0,100.0,0.0,1.0,0.0,1.0,519.0
OHIO,Cities,Georgetown,19.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,1.0,17.0,0.0,0.0,3.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,90.0
OHIO,Cities,Germantown,41.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,19.0,0.0,0.0,6.0,101.0,2.0,1.0,22.0,0.0,0.0,0.0,3.0,222.0
OHIO,Cities,"German Township, Clark County",15.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,0.0,4.0,43.0,0.0,4.0,11.0,0.0,0.0,0.0,1.0,121.0
OHIO,Cities,"German Township, Montgomery County",45.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,44.0,0.0,0.0,3.0,56.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0
OHIO,Cities,Girard,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0
OHIO,Cities,Glendale,172.0,0.0,2.0,9.0,2.0,2.0,0.0,70.0,9.0,86.0,0.0,0.0,26.0,247.0,0.0,12.0,155.0,0.0,0.0,1.0,2.0,795.0
OHIO,Cities,"Goshen Township, Clermont County",98.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,3.0,94.0,0.0,0.0,9.0,115.0,0.0,2.0,59.0,0.0,0.0,1.0,3.0,414.0
OHIO,Cities,"Goshen Township, Mahoning County",12.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,1.0,69.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,175.0
OHIO,Cities,Grandview Heights,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,19.0,0.0,0.0,5.0,44.0,0.0,0.0,59.0,0.0,1.0,0.0,1.0,151.0
OHIO,Cities,Granville,69.0,0.0,0.0,2.0,1.0,0.0,0.0,49.0,12.0,99.0,1.0,0.0,5.0,146.0,4.0,7.0,59.0,0.0,1.0,0.0,2.0,457.0
OHIO,Cities,Greenfield,34.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,23.0,0.0,0.0,5.0,33.0,0.0,4.0,102.0,0.0,0.0,0.0,3.0,221.0
OHIO,Cities,Greenhills,280.0,1.0,6.0,21.0,1.0,11.0,0.0,189.0,38.0,531.0,0.0,0.0,117.0,1134.0,20.0,32.0,333.0,0.0,2.0,0.0,14.0,2730.0
OHIO,Cities,Grove City,49.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,40.0,0.0,0.0,6.0,101.0,1.0,4.0,36.0,0.0,0.0,0.0,2.0,258.0
OHIO,Cities,Groveport,146.0,0.0,3.0,5.0,2.0,0.0,0.0,37.0,3.0,102.0,0.0,0.0,33.0,207.0,1.0,0.0,55.0,0.0,0.0,0.0,3.0,597.0
OHIO,Cities,"Hamilton Township, Warren County",5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,18.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,44.0
OHIO,Cities,Haskins,13.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0,58.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,95.0
OHIO,Cities,Hebron,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0
OHIO,Cities,Hicksville,66.0,0.0,1.0,5.0,0.0,2.0,0.0,37.0,14.0,59.0,0.0,0.0,18.0,250.0,1.0,2.0,42.0,0.0,1.0,0.0,5.0,503.0
OHIO,Cities,Hillsboro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,43.0
OHIO,Cities,Hiram,48.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,15.0,60.0,0.0,0.0,4.0,203.0,4.0,14.0,29.0,0.0,0.0,1.0,0.0,388.0
OHIO,Cities,Holland,158.0,0.0,2.0,7.0,0.0,0.0,0.0,88.0,5.0,98.0,0.0,0.0,28.0,323.0,5.0,3.0,23.0,0.0,0.0,0.0,2.0,742.0
OHIO,Cities,Howland Township,147.0,0.0,2.0,2.0,1.0,2.0,0.0,46.0,5.0,51.0,0.0,1.0,30.0,132.0,7.0,7.0,26.0,0.0,3.0,0.0,1.0,463.0
OHIO,Cities,Hubbard,56.0,0.0,0.0,2.0,1.0,0.0,0.0,63.0,8.0,62.0,0.0,0.0,7.0,95.0,1.0,5.0,39.0,0.0,0.0,5.0,2.0,346.0
OHIO,Cities,Hubbard Township,48.0,0.0,0.0,1.0,0.0,2.0,0.0,23.0,3.0,56.0,0.0,0.0,32.0,124.0,2.0,0.0,32.0,0.0,1.0,0.0,1.0,325.0
OHIO,Cities,Hudson,68.0,0.0,2.0,3.0,0.0,0.0,0.0,50.0,2.0,57.0,0.0,0.0,40.0,139.0,0.0,6.0,77.0,0.0,2.0,3.0,3.0,452.0
OHIO,Cities,Huron,47.0,0.0,1.0,4.0,0.0,0.0,0.0,30.0,5.0,29.0,0.0,0.0,23.0,154.0,0.0,1.0,42.0,0.0,0.0,0.0,1.0,337.0
OHIO,Cities,Independence,61.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,4.0,45.0,0.0,0.0,6.0,287.0,0.0,6.0,60.0,0.0,1.0,0.0,2.0,518.0
OHIO,Cities,Jackson,14.0,0.0,0.0,5.0,2.0,2.0,0.0,13.0,1.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,69.0
OHIO,Cities,Jackson Center,7.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,12.0,0.0,0.0,6.0,24.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,72.0
OHIO,Cities,"Jackson Township, Montgomery County",48.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,24.0,0.0,0.0,3.0,39.0,1.0,2.0,49.0,0.0,1.0,0.0,1.0,178.0
OHIO,Cities,Johnstown,112.0,0.0,2.0,4.0,1.0,3.0,0.0,101.0,10.0,107.0,0.0,0.0,12.0,347.0,4.0,1.0,48.0,0.0,0.0,0.0,4.0,756.0
OHIO,Cities,Kenton,38.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,34.0,0.0,0.0,6.0,73.0,0.0,5.0,12.0,0.0,0.0,1.0,3.0,196.0
OHIO,Cities,Lake Township,298.0,3.0,5.0,14.0,2.0,5.0,0.0,211.0,23.0,242.0,0.0,0.0,100.0,681.0,35.0,39.0,424.0,0.0,0.0,3.0,39.0,2124.0
OHIO,Cities,Lakewood,55.0,0.0,0.0,8.0,0.0,1.0,0.0,26.0,1.0,34.0,0.0,0.0,12.0,58.0,0.0,1.0,20.0,0.0,1.0,0.0,1.0,218.0
OHIO,Cities,Lawrence Township,115.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,4.0,65.0,0.0,0.0,9.0,137.0,9.0,3.0,24.0,0.0,0.0,0.0,2.0,428.0
OHIO,Cities,Liberty Township,86.0,1.0,0.0,4.0,1.0,0.0,0.0,23.0,0.0,45.0,0.0,0.0,4.0,40.0,12.0,0.0,47.0,0.0,0.0,0.0,11.0,274.0
OHIO,Cities,Lincoln Heights,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,113.0,0.0,0.0,0.0,2.0,134.0
OHIO,Cities,Linndale,18.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,1.0,41.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,122.0
OHIO,Cities,Liverpool Township,62.0,2.0,0.0,3.0,0.0,2.0,0.0,69.0,8.0,49.0,0.0,0.0,14.0,109.0,17.0,5.0,138.0,0.0,0.0,0.0,9.0,487.0
OHIO,Cities,Lockland,131.0,0.0,1.0,13.0,3.0,1.0,0.0,61.0,30.0,99.0,0.0,0.0,17.0,284.0,6.0,16.0,104.0,0.0,1.0,0.0,3.0,770.0
OHIO,Cities,Logan,170.0,0.0,1.0,7.0,1.0,2.0,0.0,61.0,4.0,104.0,0.0,0.0,10.0,230.0,6.0,1.0,22.0,0.0,0.0,0.0,1.0,620.0
OHIO,Cities,London,2793.0,4.0,43.0,80.0,10.0,32.0,0.0,1246.0,55.0,1053.0,0.0,0.0,173.0,1885.0,136.0,59.0,908.0,0.0,9.0,2.0,71.0,8559.0
OHIO,Cities,Lorain,31.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,6.0,60.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,174.0
OHIO,Cities,Loudonville,114.0,0.0,2.0,1.0,0.0,1.0,0.0,47.0,6.0,104.0,0.0,0.0,10.0,160.0,1.0,6.0,50.0,0.0,3.0,0.0,2.0,507.0
